Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
d014801	Tretinoin	D014212	302-79-4	SSR1	6745	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	SSR3	6747	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SSR4	6748	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SSRP1	6749	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SST	6750	Homo sapiens	9606	16473924|21934132
d014801	Tretinoin	D014212	302-79-4	SSTR2	6752	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	SSX1	6756	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SSX2IP	117178	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SSX8P	280659	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ST13	6767	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ST14	6768	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ST20-AS1	283687	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ST20-MTHFS	100528021	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ST3GAL1	6482	Homo sapiens	9606	21934132|23830798
d014801	Tretinoin	D014212	302-79-4	ST3GAL2	6483	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ST3GAL3	6487	Homo sapiens	9606	18052213
d014801	Tretinoin	D014212	302-79-4	ST3GAL4	6484	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	ST3GAL5	8869	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	ST3GAL6	10402	Homo sapiens	9606	21934132|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ST6GALNAC1	55808	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	ST6GALNAC2	10610	Homo sapiens	9606	16249480|17045167
d014801	Tretinoin	D014212	302-79-4	ST6GALNAC5	81849	Homo sapiens	9606	18052213|21934132|23724009
d014801	Tretinoin	D014212	302-79-4	ST7	7982	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ST7-AS1	93653	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ST7L	54879	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ST8SIA3	51046	Homo sapiens	9606	17069899
d014801	Tretinoin	D014212	302-79-4	ST8SIA4	7903	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	ST8SIA6-AS1	100128098	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	STAB1	23166	Homo sapiens	9606	15894607|33167477
d014801	Tretinoin	D014212	302-79-4	STAC3	246329	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STAG3L4	64940	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STAMBPL1	57559	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	STAP1	26228	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STAR	6770	Homo sapiens	9606	16621909|33167477
d014801	Tretinoin	D014212	302-79-4	STARD10	10809	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STARD4	134429	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STARD9	57519	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STAT1	6772	Homo sapiens	9606	16007204|16085646|16140955|16574066|16636311|16918696|20945414|33167477
d014801	Tretinoin	D014212	302-79-4	STAT2	6773	Homo sapiens	9606	16918696|33167477
d014801	Tretinoin	D014212	302-79-4	STAT5A	6776	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STAT5B	6777	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	STAT6	6778	Homo sapiens	9606	17118196|33167477
d014801	Tretinoin	D014212	302-79-4	STC2	8614	Homo sapiens	9606	18492817|21934132|23724009
d014801	Tretinoin	D014212	302-79-4	STEAP1	26872	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	STEAP3	55240	Homo sapiens	9606	23724009|23830798
d014801	Tretinoin	D014212	302-79-4	STEAP4	79689	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	STIL	6491	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK10	6793	Homo sapiens	9606	16140955
d014801	Tretinoin	D014212	302-79-4	STK17A	9263	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK17B	9262	Homo sapiens	9606	15894607
d014801	Tretinoin	D014212	302-79-4	STK24	8428	Homo sapiens	9606	15894607
d014801	Tretinoin	D014212	302-79-4	STK25	10494	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK26	51765	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK3	6788	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK32B	55351	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK33	65975	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	STK38	11329	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK38L	23012	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK39	27347	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STK4	6789	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STMN1	3925	Homo sapiens	9606	17218384
d014801	Tretinoin	D014212	302-79-4	STMN3	50861	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STN1	79991	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	STOM	2040	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	STOML2	30968	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	STON1	11037	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	STOX1	219736	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STPG1	90529	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STRA6	64220	Homo sapiens	9606	21934132|23830798
d014801	Tretinoin	D014212	302-79-4	STRA8	346673	Homo sapiens	9606	21674038
d014801	Tretinoin	D014212	302-79-4	STRADB	55437	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STRAP	11171	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STRIP1	85369	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	STRIP2	57464	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	STRN	6801	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	STS	412	Homo sapiens	9606	16178010|21934132
d014801	Tretinoin	D014212	302-79-4	STUB1	10273	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	STX11	8676	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STX12	23673	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STX16	8675	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	STX16-NPEPL1	100534593	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STX1A	6804	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	STX2	2054	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STX3	6809	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STX4	6810	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STX7	8417	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STXBP1	6812	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STXBP2	6813	Homo sapiens	9606	16054129|17218384
d014801	Tretinoin	D014212	302-79-4	STXBP5	134957	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	STYX	6815	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	STYXL1	51657	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUCNR1	56670	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUCO	51430	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	SUDS3	64426	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUGT1	10910	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SULF1	23213	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	SULF2	55959	Homo sapiens	9606	21934132|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	SULT1A1	6817	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SULT1A2	6799	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SULT1A3	6818	Homo sapiens	9606	17045167
d014801	Tretinoin	D014212	302-79-4	SULT1C2	6819	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	SULT2A1	6822	Homo sapiens	9606	15982314
d014801	Tretinoin	D014212	302-79-4	SUMF1	285362	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUMO1	7341	Homo sapiens	9606	10673743|17218384|24819975|9834237
d014801	Tretinoin	D014212	302-79-4	SUN1	23353	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUOX	6821	Homo sapiens	9606	17218384|33167477
d014801	Tretinoin	D014212	302-79-4	SUPT16H	11198	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUPT3H	8464	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUPT4H1	6827	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUPV3L1	6832	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SURF1	6834	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	SURF6	6838	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SUSD3	203328	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUSD6	9766	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUV39H1	6839	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SUV39H2	79723	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SV2A	9900	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SVEP1	79987	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	SVIL	6840	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SVIP	258010	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	SVOP	55530	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SWAP70	23075	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	SWI5	375757	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	SWSAP1	126074	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SYBU	55638	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYK	6850	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	SYMPK	8189	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	SYNCRIP	10492	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYNE1	23345	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYNE3	161176	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYNGR2	9144	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYNGR3	9143	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	SYNJ1	8867	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SYNJ2	8871	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYNM	23336	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYNPO2	171024	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	SYNRG	11276	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	SYP	6855	Homo sapiens	9606	17085092|23903816
d014801	Tretinoin	D014212	302-79-4	SYT1	6857	Homo sapiens	9606	21934132|31521693
d014801	Tretinoin	D014212	302-79-4	SYT11	23208	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	SYT13	57586	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYT15	83849	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYT17	51760	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYT3	84258	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYT5	6861	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	SYT9	143425	Homo sapiens	9606	26972010
d014801	Tretinoin	D014212	302-79-4	SYTL1	84958	Homo sapiens	9606	15894607|23724009
d014801	Tretinoin	D014212	302-79-4	SYTL2	54843	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	SYTL3	94120	Homo sapiens	9606	23724009|23830798|33167477
d014801	Tretinoin	D014212	302-79-4	SYTL5	94122	Homo sapiens	9606	21934132|23830798
d014801	Tretinoin	D014212	302-79-4	SZRD1	26099	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	TAAR3	493809	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TACC2	10579	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TACSTD2	4070	Homo sapiens	9606	15982314|21934132
d014801	Tretinoin	D014212	302-79-4	TADA2A	6871	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TADA2B	93624	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TADA3	10474	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TAF10	6881	Homo sapiens	9606	15498508|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	TAF15	8148	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	TAF1A	9015	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TAF4	6874	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TAF4B	6875	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	TAF5	6877	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TAF6	6878	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TAF7	6879	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TAF9B	51616	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TAFA5	25817	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TAGAP	117289	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TAGLN	6876	Homo sapiens	9606	15498508|17069765
d014801	Tretinoin	D014212	302-79-4	TAGLN2	8407	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TALDO1	6888	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TANC1	85461	Homo sapiens	9606	21934132|23724009|30093655
d014801	Tretinoin	D014212	302-79-4	TANGO2	128989	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TANGO6	79613	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TANK	10010	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TAP1	6890	Homo sapiens	9606	15498508|17218384|23830798|33167477
d014801	Tretinoin	D014212	302-79-4	TAP2	6891	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	TAPBP	6892	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TAPBPL	55080	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TARM1	441864	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TARS	110960	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TARSL2	272396	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TASOR	23272	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	TATDN1	83940	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TATDN3	128387	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBATA	219793	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	TBC1D1	23216	Homo sapiens	9606	23830798|33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D10B	26000	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D10C	374403	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D13	54662	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D14	57533	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D15	64786	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D19	55296	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D20	128637	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D24	57465	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D31	93594	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D3F	84218	Homo sapiens	9606	16249480
d014801	Tretinoin	D014212	302-79-4	TBC1D3K	101060351	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D3P1-DHX40P1	653645	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D4	9882	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	TBC1D5	9779	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	TBC1D8B	54885	Homo sapiens	9606	21934132|23830798
d014801	Tretinoin	D014212	302-79-4	TBC1D9	23158	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	TBCA	6902	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBCB	1155	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBCC	6903	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBCCD1	55171	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBCD	6904	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBCE	6905	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBK1	29110	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBKBP1	9755	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	TBL1X	6907	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	TBL2	26608	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBP	6908	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TBR1	10716	Homo sapiens	9606	17045167
d014801	Tretinoin	D014212	302-79-4	TBRG4	9238	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	TBX1	6899	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	TBX2	6909	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	TBX21	30009	Homo sapiens	9606	17118196
d014801	Tretinoin	D014212	302-79-4	TBX3	6926	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	TBX6	6911	Homo sapiens	9606	31600526|31711903|34742744
d014801	Tretinoin	D014212	302-79-4	TBXAS1	6916	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	TBXT	6862	Homo sapiens	9606	31600526
d014801	Tretinoin	D014212	302-79-4	TCAF1	9747	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	TCAIM	285343	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCEA1	6917	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCEAL2	140597	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TCERG1	10915	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCERG1L	256536	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	TCF12	6938	Homo sapiens	9606	12875902|33167477
d014801	Tretinoin	D014212	302-79-4	TCF15	6939	Homo sapiens	9606	31711903
d014801	Tretinoin	D014212	302-79-4	TCF20	6942	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCF21	6943	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TCF3	6929	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCF4	6925	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	TCF7L2	6934	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	TCFL5	10732	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	TCHH	7062	Homo sapiens	9606	23830798|25240866
d014801	Tretinoin	D014212	302-79-4	TCHP	84260	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCIM	56892	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TCIRG1	10312	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	TCN2	6948	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCOF1	6949	Homo sapiens	9606	16249480|23724009
d014801	Tretinoin	D014212	302-79-4	TCP11L2	255394	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCTEX1D1	117401049	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCTEX1D2	103190456	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCTN1	79600	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCTN2	79867	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TCTN3	26123	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TDGF1	6997	Homo sapiens	9606	16954206
d014801	Tretinoin	D014212	302-79-4	TDGF1P3	6998	Homo sapiens	9606	16954206
d014801	Tretinoin	D014212	302-79-4	TDH	157739	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	TDP1	55775	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TDRD3	81550	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	TDRD6	221400	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TDRD7	23424	Homo sapiens	9606	21934132|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	TEAD3	7005	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TEAD4	7004	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	TEKT4P2	100132288	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TENM1	10178	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TENM3	55714	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TENT5A	55603	Homo sapiens	9606	15894607|21934132
d014801	Tretinoin	D014212	302-79-4	TERC	7012	Homo sapiens	9606	26330309
d014801	Tretinoin	D014212	302-79-4	TERF1	7013	Homo sapiens	9606	26330309
d014801	Tretinoin	D014212	302-79-4	TERF2	7014	Homo sapiens	9606	26330309
d014801	Tretinoin	D014212	302-79-4	TERT	7015	Homo sapiens	9606	15770638|16054129|16107885|16482212|16584924|17273765|17701358|18098270|21924320|23724009|26330309|33167477
d014801	Tretinoin	D014212	302-79-4	TES	26136	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TESC	54997	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	TET2	54790	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TEX10	54881	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TEX15	56154	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TEX2	55852	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TEX38	374973	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	TEX9	374618	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TFAM	7019	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TFAP2A	7020	Homo sapiens	9606	17138961|17229153|17318229|21934132
d014801	Tretinoin	D014212	302-79-4	TFAP2B	7021	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	TFAP4	7023	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	TFB2M	64216	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	TFDP1	7027	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	TFDP2	7029	Homo sapiens	9606	15498508|16129123|33167477
d014801	Tretinoin	D014212	302-79-4	TFE3	7030	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TFEC	22797	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TFPI	7035	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	TFPI2	7980	Homo sapiens	9606	21934132|23724009|23830798
d014801	Tretinoin	D014212	302-79-4	TFPT	29844	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TFRC	7037	Homo sapiens	9606	16054129|30093655|33167477|7909661
d014801	Tretinoin	D014212	302-79-4	TG	7038	Homo sapiens	9606	17679169|19524134|23724009
d014801	Tretinoin	D014212	302-79-4	TGFA	7039	Homo sapiens	9606	16473924|21934132
d014801	Tretinoin	D014212	302-79-4	TGFB1	7040	Homo sapiens	9606	16242776|17098229|17196394|21274875|24374174|33167477|9649124
d014801	Tretinoin	D014212	302-79-4	TGFB1I1	7041	Homo sapiens	9606	15982314|33167477
d014801	Tretinoin	D014212	302-79-4	TGFB2	7042	Homo sapiens	9606	15955085|15970678|16007204|16473924|17196394|34742744
d014801	Tretinoin	D014212	302-79-4	TGFB3	7043	Homo sapiens	9606	23830798|24374174
d014801	Tretinoin	D014212	302-79-4	TGFBI	7045	Homo sapiens	9606	16951191|21934132|23830798
d014801	Tretinoin	D014212	302-79-4	TGFBR2	7048	Homo sapiens	9606	24374174|33167477
d014801	Tretinoin	D014212	302-79-4	TGFBRAP1	9392	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TGIF1	7050	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	TGIF2	60436	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	TGIF2-RAB5IF	100527943	Homo sapiens	9606	33167477
