Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
d014807	Calcitriol	D002117	32222-06-3	CNIH2	254263	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CNKSR1	10256	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CNN2	1265	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CNTNAP4	85445	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	COL11A1	1301	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COL13A1	1305	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	COL16A1	1307	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	COL17A1	1308	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COL1A1	1277	Homo sapiens	9606	16002434|17595320|28105418
d014807	Calcitriol	D002117	32222-06-3	COL1A2	1278	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COL22A1	169044	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	COL3A1	1281	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COL4A2	1284	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	COL4A5	1287	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COL8A1	1295	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COLCA2	120376	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	COLEC12	81035	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	COMP	1311	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COMT	1312	Homo sapiens	9606	27450565
d014807	Calcitriol	D002117	32222-06-3	COPRS	55352	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	COPZ2	51226	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COQ3	51805	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CORO1A	11151	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	COX7B2	170712	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CP	1356	Homo sapiens	9606	14996990|26485663|27107558
d014807	Calcitriol	D002117	32222-06-3	CP110	33136	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CPA3	1359	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CPA4	51200	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CPD	1362	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CPEB2	132864	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	CPEB3	22849	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CPNE8	144402	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CPXM2	119587	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CPZ	8532	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CRABP1	1381	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CREB3	10488	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CREB3L1	90993	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	CREG2	200407	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CRISPLD1	83690	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CRISPLD2	83716	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CRLF1	9244	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CRLS1	54675	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CRP	1401	Homo sapiens	9606	21350317
d014807	Calcitriol	D002117	32222-06-3	CRYAB	1410	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CRYBG3	131544	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CSE1L	1434	Homo sapiens	9606	12798352|21592394
d014807	Calcitriol	D002117	32222-06-3	CSF1	1435	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	CSF1R	1436	Homo sapiens	9606	12441127|9158000
d014807	Calcitriol	D002117	32222-06-3	CSF2	1437	Homo sapiens	9606	25458313|25773153
d014807	Calcitriol	D002117	32222-06-3	CSF3R	1441	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CSGALNACT1	55790	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CSK	1445	Homo sapiens	9606	20371703
d014807	Calcitriol	D002117	32222-06-3	CSMD2	114784	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CSRNP1	64651	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CSRNP2	81566	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CST6	1474	Homo sapiens	9606	12040012|16002434
d014807	Calcitriol	D002117	32222-06-3	CTHRC1	115908	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CTNNA1	1495	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	CTNNA2	1496	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CTNNB1	1499	Homo sapiens	9606	16051482|20043299
d014807	Calcitriol	D002117	32222-06-3	CTSB	1508	Homo sapiens	9606	15951637|16847355|8593782|9528999
d014807	Calcitriol	D002117	32222-06-3	CTSK	1513	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CTSV	1515	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CTU2	348180	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CUL3	8452	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CXADR	1525	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	CXCL1	2919	Homo sapiens	9606	22615136
d014807	Calcitriol	D002117	32222-06-3	CXCL11	6373	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	CXCL14	9547	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CXCL17	284340	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CXCL2	2920	Homo sapiens	9606	22615136
d014807	Calcitriol	D002117	32222-06-3	CXCL3	2921	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CXCL8	3576	Homo sapiens	9606	12753408|12875902|15951637|16002434|16847355|18515093|21592394|22615136|26485663
d014807	Calcitriol	D002117	32222-06-3	CXCR4	7852	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CYB561D1	284613	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CYB561D2	11068	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CYB5R2	51700	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CYB5R4	51167	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CYP11A1	1583	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CYP19A1	1588	Homo sapiens	9606	15862960|16002434
d014807	Calcitriol	D002117	32222-06-3	CYP1A1	1543	Homo sapiens	9606	19070657|22837390|26485663|27107558|29524502
d014807	Calcitriol	D002117	32222-06-3	CYP24A1	1591	Homo sapiens	9606	14996990|15489543|15538745|15867263|15890193|15919092|15955619|15992766|16002434|16039846|16061850|16289102|16365879|16824767|18180267|19106115|19244278|19667147|19667161|20206692|20371703|21115105|21542014|21592394|21917910|22337913|22466564|22751936|22837390|24039193|24792400|26038696|26485663|27107558|29524502|33033332|7530193
d014807	Calcitriol	D002117	32222-06-3	CYP26A1	1592	Homo sapiens	9606	27107558
d014807	Calcitriol	D002117	32222-06-3	CYP26B1	56603	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	CYP27A1	1593	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CYP27B1	1594	Homo sapiens	9606	16061850|16494812|21542014
d014807	Calcitriol	D002117	32222-06-3	CYP2A6	1548	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CYP2A7	1549	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CYP2B7P	1556	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CYP2C19	1557	Homo sapiens	9606	27107558
d014807	Calcitriol	D002117	32222-06-3	CYP2S1	29785	Homo sapiens	9606	16002434|21592394|27107558
d014807	Calcitriol	D002117	32222-06-3	CYP2U1	113612	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	CYP3A4	1576	Homo sapiens	9606	11723248|15489543|15578590|15992766|17270371|17965521|19562681|19766177|21742782|22687401|26366751|27107558|29782822
d014807	Calcitriol	D002117	32222-06-3	CYP3A5	1577	Homo sapiens	9606	16002434|21592394|27107558
d014807	Calcitriol	D002117	32222-06-3	CYP3A7	1551	Homo sapiens	9606	12040012|16002434
d014807	Calcitriol	D002117	32222-06-3	CYP4B1	1580	Homo sapiens	9606	27107558
d014807	Calcitriol	D002117	32222-06-3	CYP4F11	57834	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CYP4F22	126410	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CYP4X1	260293	Homo sapiens	9606	27107558
d014807	Calcitriol	D002117	32222-06-3	CYP7A1	1581	Homo sapiens	9606	19106115|20371703
d014807	Calcitriol	D002117	32222-06-3	CYP7B1	9420	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	CYRIA	81553	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CYSRT1	375791	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	CYSTM1	84418	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DAB2IP	153090	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DACT3	147906	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DAPK1	1612	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	DAPK2	23604	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DBF4	10926	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DBF4B	80174	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DBNDD1	79007	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DCBLD2	131566	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DCN	1634	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	DDB2	1643	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DDIAS	220042	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DDIT3	1649	Homo sapiens	9606	16322758
d014807	Calcitriol	D002117	32222-06-3	DDR1	780	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DDX11	1663	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DDX39A	10212	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DEF8	54849	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DEFB1	1672	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DEK	7913	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DENND1B	163486	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DENND1C	79958	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DENND4C	55667	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DENND6B	414918	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DEPDC1	55635	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DEPDC1B	55789	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DEPP1	11067	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DERL3	91319	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DFFB	1677	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DGAT2	84649	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DGKA	1606	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DGKH	160851	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DHCR24	1718	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DHCR7	1717	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DHRS2	10202	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DHRS3	9249	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	DIAPH3	81624	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DIS3L2	129563	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DISP1	84976	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DKK4	27121	Homo sapiens	9606	20043299
d014807	Calcitriol	D002117	32222-06-3	DLGAP1	9229	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DLGAP5	9787	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DLK2	65989	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DMBX1	127343	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DMGDH	29958	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DMKN	93099	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DNA2	1763	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DNAJB14	79982	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DNAJB3	414061	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DNAJC3	5611	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	DNAJC9	23234	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DND1	373863	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DNER	92737	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DNM1	1759	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DNM3OS	100628315	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DNMT1	1786	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DNMT3B	1789	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DOCK11	139818	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DOCK2	1794	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DOCK4	9732	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DOCK5	80005	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DOCK8	81704	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DOK4	55715	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DOK5	55816	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DONSON	29980	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DPF1	8193	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DPP4	1803	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DPT	1805	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DPY19L1	23333	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DRD2	1813	Homo sapiens	9606	27450565
d014807	Calcitriol	D002117	32222-06-3	DSC1	1823	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DSC2	1824	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	DSC3	1825	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DSCC1	79075	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DSEL	92126	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DSG2	1829	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DSG3	1830	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DSP	1832	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DTL	51514	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DTNB	1838	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	DTWD1	56986	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DTX4	23220	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DTYMK	1841	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DUOX1	53905	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DUSP1	1843	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DUSP10	11221	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	DUSP5	1847	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	DUSP7	1849	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DUT	1854	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DUX4L17	643001	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DUX4L9	100288711	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DYNC2I2	89891	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	DYSF	8291	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	E2F1	1869	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	E2F2	1870	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	E2F7	144455	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	E2F8	79733	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EAF2	55840	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	ECM1	1893	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ECT2	1894	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EDN1	1906	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	EEF1A1	1915	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	EEPD1	80820	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EFCAB7	84455	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EFEMP2	30008	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EFL1	79631	Homo sapiens	9606	16002434|21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	EFNA1	1942	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EFNA5	1946	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EFNB2	1948	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	EGF	1950	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EGFR	1956	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EGLN1	54583	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EGLN2	112398	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EGR1	1958	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EGR3	1960	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EHBP1	23301	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EHBP1L1	254102	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EHD1	10938	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EHD4	30844	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EHF	26298	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EIF2S1	1965	Homo sapiens	9606	16847355
d014807	Calcitriol	D002117	32222-06-3	EIF2S2	8894	Homo sapiens	9606	15951637|16847355
d014807	Calcitriol	D002117	32222-06-3	EIF2S3	1968	Homo sapiens	9606	16847355
d014807	Calcitriol	D002117	32222-06-3	EIF3B	8662	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	EIF4A1	1973	Homo sapiens	9606	12798352
d014807	Calcitriol	D002117	32222-06-3	EIF4EBP2	1979	Homo sapiens	9606	12798352
d014807	Calcitriol	D002117	32222-06-3	EIF4G2	1982	Homo sapiens	9606	18491231
d014807	Calcitriol	D002117	32222-06-3	EIF5A2	56648	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	ELAPOR1	57535	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ELF1	1997	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ELF2	1998	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	ELF3	1999	Homo sapiens	9606	16002434|21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	ELK2AP	2003	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ELMO2	63916	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ELN	2006	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ELP4	26610	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EMB	133418	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EME1	146956	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EMP1	2012	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EMP3	2014	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ENOSF1	55556	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	ENTPD2	954	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ENTPD3	956	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	ENTPD8	377841	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EOMES	8320	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EP400P1	347918	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EPB41L3	23136	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EPB41L4B	54566	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EPHA1	2041	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EPHB6	2051	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EPPK1	83481	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EPS8L1	54869	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EPSTI1	94240	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ERBB3	2065	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ERCC6L	54821	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ERMP1	79956	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	ERO1A	30001	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ERRFI1	54206	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ESCO2	157570	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ESPL1	9700	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ESR1	2099	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	ESRP1	54845	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ETNK2	55224	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	ETS2	2114	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	ETV4	2118	Homo sapiens	9606	12040012
d014807	Calcitriol	D002117	32222-06-3	EVA1A	84141	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EVA1B	55194	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EVC	2121	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EVI2A	2123	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EVI2B	2124	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	EVI5	7813	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	EVPL	2125	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	EXO1	9156	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EXO5	64789	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EXOSC2	23404	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EXOSC8	11340	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EXOSC9	5393	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	EZH2	2146	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	F13A1	2162	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	F13B	2165	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	F2RL2	2151	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	F5	2153	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	FADS1	3992	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	FAM107B	83641	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	FAM110A	83541	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	FAM110C	642273	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	FAM111B	374393	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	FAM126A	84668	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	FAM131B	9715	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	FAM189A2	9413	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	FAM20C	56975	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	FAM214B	80256	Homo sapiens	9606	21592394
